deliveryPeriodIndex,advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,realAllCost,realAllConversion,timeStepIndex,state,action,reward,reward_continuous,done,next_state
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,0.0,"(1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00047635869017064115, 11423.0, 0.0, 0.0)",15.000000000001332,0.0,0.0,0,"(0.9791666666666666, 1.0, 0.0071453803525602525, 0.0071453803525602525, 0.07118947619588901, 0.00047635869017064115, 0.0, 0.0, 0.07118947619588901, 0.00047635869017064115, 0.0, 0.0, 0.00047823242228484846, 5342.0, 11423.0, 11423.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,1.0,"(0.9791666666666666, 1.0, 0.0071453803525602525, 0.0071453803525602525, 0.07118947619588901, 0.00047635869017064115, 0.0, 0.0, 0.07118947619588901, 0.00047635869017064115, 0.0, 0.0, 0.00047823242228484846, 5342.0, 11423.0, 11423.0)",18.000000000001585,0.0,0.0,0,"(0.9583333333333334, 1.0, 0.007876781976844141, 0.007876781976844141, 0.09606712234134845, 0.00047729555622774483, 0.0, 0.0, 0.09606712234134845, 0.00047729555622774483, 0.0, 0.0, 0.00047888127408864453, 4379.0, 16765.0, 16765.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,2.0,"(0.9583333333333334, 1.0, 0.007876781976844141, 0.007876781976844141, 0.09606712234134845, 0.00047729555622774483, 0.0, 0.0, 0.09606712234134845, 0.00047729555622774483, 0.0, 0.0, 0.00047888127408864453, 4379.0, 16765.0, 16765.0)",21.600000000001945,0.0,0.0,0,"(0.9375, 1.0, 0.008699133158001313, 0.008699133158001313, 0.10896837285737916, 0.00047782412884804477, 0.0, 0.0, 0.10896837285737916, 0.00047782412884804477, 0.0, 0.0, 0.00047411763835879646, 2390.0, 21144.0, 21144.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,3.0,"(0.9375, 1.0, 0.008699133158001313, 0.008699133158001313, 0.10896837285737916, 0.00047782412884804477, 0.0, 0.0, 0.10896837285737916, 0.00047782412884804477, 0.0, 0.0, 0.00047411763835879646, 2390.0, 21144.0, 21144.0)",25.920000000002474,0.0,0.0,0,"(0.9166666666666666, 1.0, 0.009596632165066277, 0.010413716102568287, 0.11256183386351644, 0.00047689750622573266, 0.0, 0.0, 0.12635261975272558, 0.0004770771115774298, 0.0, 0.0, 0.00047770613233318027, 3210.0, 12111.0, 23534.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,4.0,"(0.9166666666666666, 1.0, 0.009596632165066277, 0.010413716102568287, 0.11256183386351644, 0.00047689750622573266, 0.0, 0.0, 0.12635261975272558, 0.0004770771115774298, 0.0, 0.0, 0.00047770613233318027, 3210.0, 12111.0, 23534.0)",31.104000000002802,0.0,0.0,0,"(0.8958333333333334, 1.0, 0.010649020040071538, 0.012497178748889804, 0.11302357054654903, 0.0004770592314472221, 0.0, 0.0, 0.12432786935001611, 0.0004769016815935404, 0.0, 0.0, 0.00047197494687820215, 2226.0, 9979.0, 26744.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,5.0,"(0.8958333333333334, 1.0, 0.010649020040071538, 0.012497178748889804, 0.11302357054654903, 0.0004770592314472221, 0.0, 0.0, 0.12432786935001611, 0.0004769016815935404, 0.0, 0.0, 0.00047197494687820215, 2226.0, 9979.0, 26744.0)",37.32480000000358,0.0,0.0,0,"(0.875, 1.0, 0.011810245116266485, 0.014921357074531653, 0.1134802645967275, 0.0004762118506857188, 0.0, 0.0, 0.11799215633607585, 0.0004745995725233929, 0.0, 0.0, 0.0004859963992113137, 2269.0, 7826.0, 28970.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,6.0,"(0.875, 1.0, 0.011810245116266485, 0.014921357074531653, 0.1134802645967275, 0.0004762118506857188, 0.0, 0.0, 0.11799215633607585, 0.0004745995725233929, 0.0, 0.0, 0.0004859963992113137, 2269.0, 7826.0, 28970.0)",44.78976000000412,0.0,0.0,0,"(0.8541666666666666, 1.0, 0.013232733254162831, 0.018080868039624904, 0.11385219448509311, 0.0004776096433322324, 0.0, 0.0, 0.11557267531386199, 0.0004785591594742321, 0.0, 0.0, 0.00047337605804094224, 2029.0, 7705.0, 31239.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,7.0,"(0.8541666666666666, 1.0, 0.013232733254162831, 0.018080868039624904, 0.11385219448509311, 0.0004776096433322324, 0.0, 0.0, 0.11557267531386199, 0.0004785591594742321, 0.0, 0.0, 0.00047337605804094224, 2029.0, 7705.0, 31239.0)",53.74771200000532,0.0,0.0,0,"(0.8333333333333334, 1.0, 0.014759001601802775, 0.02160897087135483, 0.11463256455049242, 0.0004770804451708211, 0.0, 0.0, 0.11731422122373136, 0.0004771158013768194, 0.0, 0.0, 0.00019536385133063497, 1512.0, 6524.0, 33268.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,8.0,"(0.8333333333333334, 1.0, 0.014759001601802775, 0.02160897087135483, 0.11463256455049242, 0.0004770804451708211, 0.0, 0.0, 0.11731422122373136, 0.0004771158013768194, 0.0, 0.0, 0.00019536385133063497, 1512.0, 6524.0, 33268.0)",64.49725440001268,0.0,0.0,0,"(0.8125, 1.0, 0.014519160537140046, 0.01993699137888717, 0.11538476283169125, 0.0004457786014108005, 0.0, 0.0, 0.11919375930161873, 0.0003849121028609637, 0.0, 0.0, 0.0001997715674609231, 1710.0, 5810.0, 34780.0)"
1.0,0.0,0.0,2900.0,100.0,2874.208536836832,15.0,9.0,"(0.8125, 1.0, 0.014519160537140046, 0.01993699137888717, 0.11538476283169125, 0.0004457786014108005, 0.0, 0.0, 0.11919375930161873, 0.0003849121028609637, 0.0, 0.0, 0.0001997715674609231, 1710.0, 5810.0, 34780.0)",77.39670528001538,0.0,0.0,0,"(0.7916666666666666, 1.0, 0.014613410596436019, 0.01783499106174012, 0.11447493872699281, 0.00042117789801581265, 0.0, 0.0, 0.11592800862475877, 0.0002895038256108334, 0.0, 0.0, 0.00019265659120992803, 3917.0, 5251.0, 36490.0)"
