deliveryPeriodIndex,advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,realAllCost,realAllConversion,timeStepIndex,state,action,reward,reward_continuous,done,next_state
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,0.0,"(1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006175996882239726, 1189.0, 0.0, 0.0)",15.000000000001025,0.0,0.0,0,"(0.9791666666666666, 1.0, 0.009263995323360221, 0.009263995323360221, 0.0884503136829954, 0.0006175996882239726, 0.0, 0.0, 0.0884503136829954, 0.0006175996882239726, 0.0, 0.0, 0.0005823547686521935, 556.0, 1189.0, 1189.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,1.0,"(0.9791666666666666, 1.0, 0.009263995323360221, 0.009263995323360221, 0.0884503136829954, 0.0006175996882239726, 0.0, 0.0, 0.0884503136829954, 0.0006175996882239726, 0.0, 0.0, 0.0005823547686521935, 556.0, 1189.0, 1189.0)",18.000000000001283,0.0,0.0,0,"(0.9583333333333334, 1.0, 0.009873190579550228, 0.009873190579550228, 0.12091635647787871, 0.0005999772284380831, 0.0, 0.0, 0.12091635647787871, 0.0005999772284380831, 0.0, 0.0, 0.0005852970707247991, 456.0, 1745.0, 1745.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,2.0,"(0.9583333333333334, 1.0, 0.009873190579550228, 0.009873190579550228, 0.12091635647787871, 0.0005999772284380831, 0.0, 0.0, 0.12091635647787871, 0.0005999772284380831, 0.0, 0.0, 0.0005852970707247991, 456.0, 1745.0, 1745.0)",21.600000000001614,0.0,0.0,0,"(0.9375, 1.0, 0.010796265962252352, 0.010796265962252352, 0.14620694922508487, 0.0005950838425336551, 0.0, 0.0, 0.14620694922508487, 0.0005950838425336551, 0.0, 0.0, 0.0005834843423590618, 249.0, 2201.0, 2201.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,3.0,"(0.9375, 1.0, 0.010796265962252352, 0.010796265962252352, 0.14620694922508487, 0.0005950838425336551, 0.0, 0.0, 0.14620694922508487, 0.0005950838425336551, 0.0, 0.0, 0.0005834843423590618, 249.0, 2201.0, 2201.0)",25.92000000000211,0.0,0.0,0,"(0.9166666666666666, 1.0, 0.011878178010176292, 0.012749572239114984, 0.16006209511054054, 0.0005921839674900068, 0.0, 0.0, 0.18393268891972228, 0.0005837120605786849, 0.0, 0.0, 0.0006220815952976815, 182.0, 1261.0, 2450.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,4.0,"(0.9166666666666666, 1.0, 0.011878178010176292, 0.012749572239114984, 0.16006209511054054, 0.0005921839674900068, 0.0, 0.0, 0.18393268891972228, 0.0005837120605786849, 0.0, 0.0, 0.0006220815952976815, 182.0, 1261.0, 2450.0)",31.104000000002273,0.0,0.0,0,"(0.8958333333333334, 1.0, 0.013372387596169133, 0.015705185607248404, 0.1737102730756947, 0.0005981634930515417, 0.0, 0.0, 0.20890621747423868, 0.0005969543361271807, 0.0, 0.0, 0.0005478245079630258, 126.0, 887.0, 2632.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,5.0,"(0.8958333333333334, 1.0, 0.013372387596169133, 0.015705185607248404, 0.1737102730756947, 0.0005981634930515417, 0.0, 0.0, 0.20890621747423868, 0.0005969543361271807, 0.0, 0.0, 0.0005478245079630258, 126.0, 887.0, 2632.0)",37.3248000000032,0.0,0.0,0,"(0.875, 1.0, 0.01455156302927763, 0.018306860096302904, 0.18314372349444796, 0.0005897736622034557, 0.0, 0.0, 0.22008049776381108, 0.0005844634818732564, 0.0, 0.0, 0.0005870672400845549, 129.0, 557.0, 2758.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,6.0,"(0.875, 1.0, 0.01455156302927763, 0.018306860096302904, 0.18314372349444796, 0.0005897736622034557, 0.0, 0.0, 0.22008049776381108, 0.0005844634818732564, 0.0, 0.0, 0.0005870672400845549, 129.0, 557.0, 2758.0)",44.7897600000036,0.0,0.0,0,"(0.8541666666666666, 1.0, 0.016229139851845355, 0.022030422307404107, 0.18951754023802211, 0.0005893870304721842, 0.0, 0.0, 0.22879146707466425, 0.0005856577811150874, 0.0, 0.0, 0.0005724673368631332, 115.0, 437.0, 2887.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,7.0,"(0.8541666666666666, 1.0, 0.016229139851845355, 0.022030422307404107, 0.18951754023802211, 0.0005893870304721842, 0.0, 0.0, 0.22879146707466425, 0.0005856577811150874, 0.0, 0.0, 0.0005724673368631332, 115.0, 437.0, 2887.0)",53.74771200000448,0.0,0.0,0,"(0.8333333333333334, 1.0, 0.01804659856425584, 0.025836950177733683, 0.19359087075043646, 0.0005872720687710528, 0.0, 0.0, 0.2267252002083394, 0.000569119694970238, 0.0, 0.0, 0.0003497638636577638, 126.0, 370.0, 3002.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,8.0,"(0.8333333333333334, 1.0, 0.01804659856425584, 0.025836950177733683, 0.19359087075043646, 0.0005872720687710528, 0.0, 0.0, 0.2267252002083394, 0.000569119694970238, 0.0, 0.0, 0.0003497638636577638, 126.0, 370.0, 3002.0)",64.49725440000792,0.0,0.0,0,"(0.8125, 1.0, 0.018547955267590135, 0.02654073974421514, 0.19232824326710404, 0.0005608822682029095, 0.0, 0.0, 0.21069728281241618, 0.0005030994802018173, 0.0, 0.0, 0.0003601049068369658, 143.0, 370.0, 3128.0)"
0.0,0.0,0.0,2900.0,100.0,2836.4331120428124,5.0,9.0,"(0.8125, 1.0, 0.018547955267590135, 0.02654073974421514, 0.19232824326710404, 0.0005608822682029095, 0.0, 0.0, 0.21069728281241618, 0.0005030994802018173, 0.0, 0.0, 0.0003601049068369658, 143.0, 370.0, 3128.0)",77.39670528000993,0.0,0.0,0,"(0.7916666666666666, 1.0, 0.019480253075265727, 0.027066183929913265, 0.1914338684901073, 0.0005408045320663152, 0.0, 0.0, 0.19590530107830603, 0.00042744536911928764, 0.0, 0.0, 0.0003416408575771528, 328.0, 384.0, 3271.0)"
